snapshot,merowe_dongola,merowe_atbara,merowe_khartoum,atbara_khartoum,atbara_portsudan,khartoum_kosti,khartoum_medani,medani_sennar,kosti_sennar,sennar_roseires,sennar_gedaref,gedaref_kassala,kosti_elobeid
2024-08-02 14:00:00,102.42780491345313,-95.87273164712968,603.6417073701797,-450.0,180.0,-0.0,-0.0,-81.94224393076252,-54.248658598542995,-218.5433170519281,-9.832609899485199,94.62780491345313,46.09251221105391
2024-08-02 15:00:00,104.16905932950836,-92.91259913983583,606.2535889942625,-450.0,180.0,-0.0,-0.0,-83.33524746360668,-57.29585382663962,-217.498564402295,-9.384690284508828,96.36905932950836,46.87607669827876
2024-08-02 16:00:00,104.86948402560314,-91.72187715647465,607.3042260384047,-450.0,180.0,-0.0,-0.0,-83.89558722048251,-58.5215970448055,-217.0783095846381,-12.22141030369275,97.06948402560315,47.19126781152141
2024-08-02 17:00:00,106.32805539291627,-89.24230583204235,609.4920830893744,-450.0,180.0,-0.0,-0.0,-85.06244431433302,-61.07409693760348,-216.20316676425023,-18.128624341310903,106.32805539291627,47.84762492681232
2024-08-02 18:00:00,110.75121555727524,-81.72293355263207,616.1268233359128,-450.0,180.0,-0.0,-0.0,-0.0,125.0,-76.20535655959543,208.70535655959543,109.19121555727382,-0.0
2024-08-02 19:00:00,118.45082406640532,-68.63359908711095,627.676236099608,-450.0,180.0,-0.0,-0.0,-0.0,125.0,-0.0,132.5,110.65082406640532,-0.0
2024-08-02 20:00:00,126.15017427177315,-55.54470373798563,639.2252614076597,-450.0,180.0,-0.0,-0.0,-100.92013941741853,-95.762804975603,-204.3098954369361,-98.40820580068127,101.28905893242496,56.767578422297916
2024-08-02 21:00:00,128.6091110559689,-51.364511204852874,642.9136665839533,-450.0,180.0,-0.0,-0.0,-102.8872888447751,-67.26763358974468,-202.83453336641867,-75.5685890184731,120.8091110559689,25.075789216985115
2024-08-02 22:00:00,123.05764588578951,-60.80200199415782,634.5864688286842,-450.0,180.0,-0.0,-0.0,-98.4461167086316,-90.35088030013165,-206.1654124685263,-88.61453216839465,115.25764588578951,55.37594064860528
2024-08-02 23:00:00,111.81221620419386,-79.91923245287046,617.7183243062908,-450.0,180.0,-0.0,-0.0,-89.44977296335509,-70.67137835733926,-210.75214590446882,-50.0,-0.0,50.31549729188724
2024-08-03 00:00:00,84.4049893756743,-126.51151806135368,576.6074840635115,-450.0,180.0,-0.0,-0.0,-67.52399150053945,-22.708731407430037,20.751061621089008,-179.44827496716536,76.60498937567431,37.98224521905344
2024-08-03 01:00:00,84.40506541551672,-126.51138879362156,576.6075981232751,-450.0,180.0,-0.0,-0.0,-67.52405233241338,-22.708864477154265,-229.35696075068995,70.65948506715725,76.60506541551672,37.98227943698252
2024-08-03 02:00:00,84.40546580495827,-126.51070813157094,576.6081987074374,-450.0,180.0,-0.0,-0.0,-67.52437264396661,-22.70956515867698,-229.35672051702505,70.65786348991901,76.60546580495827,37.982459612231224
2024-08-03 03:00:00,84.40731823109033,-126.50755900714643,576.6109773466355,-450.0,180.0,-0.0,-0.0,-0.0,125.00000000000001,-23.35719784306228,148.3571978430623,84.40731823109033,-0.0
2024-08-03 04:00:00,84.41484184554143,-126.49476886257958,576.6222627683121,-450.0,180.0,-0.0,-0.0,-67.53187347643315,-22.7259732296975,12.893917295859694,-171.62512166297762,84.41484184554143,37.986678830493645
2024-08-03 05:00:00,84.44163602554991,-126.44921875656513,576.6624540383249,-450.0,180.0,-0.0,-0.0,-67.55330882043994,-22.772863044712352,13.038511051810445,-179.36215533995767,76.64163602554991,37.99873621149746
2024-08-03 06:00:00,84.52518292200686,-126.30718903258833,576.7877743830103,-450.0,180.0,-0.0,-0.0,-67.62014633760549,-22.91907011351202,4.753939052360181,-171.36582013328388,84.52518292200686,38.03633231490309
2024-08-03 07:00:00,84.75280903815626,-125.92022463513433,577.1292135572344,-450.0,180.0,-0.0,-0.0,-67.80224723052501,-23.31741581677347,-229.14831457710625,69.25112339546712,76.95280903815626,38.13876406717032
2024-08-03 08:00:00,85.29320130417862,-125.00155778289633,577.939801956268,-450.0,180.0,-0.0,-0.0,-68.2345610433429,-24.263102282312595,15.599432435763987,-177.36097693518025,77.49320130417863,38.38194058688038
2024-08-03 09:00:00,86.40662853484238,-123.10873149076792,579.6099428022636,-450.0,180.0,-0.0,-0.0,-69.12530282787391,-26.211599935974178,1.3415544979141316,-166.94442294312037,86.40662853484238,38.88298284067908
2024-08-03 10:00:00,88.38579055804331,-119.7441560513264,582.578685837065,-450.0,180.0,-0.0,-0.0,-0.0,125.00000000000001,-0.0,125.00000000000001,88.38579055804331,-0.0
2024-08-03 11:00:00,91.39204761612477,-114.63351905258787,587.0880714241871,-450.0,180.0,-0.0,-0.0,-73.11363809289982,-34.936083328218345,-19.77387617352366,-163.0286881021068,83.59204761612477,41.12642142725615
2024-08-03 12:00:00,95.23099632488497,-108.10730624769553,592.8464944873274,-450.0,180.0,-0.0,-0.0,-76.18479705990796,-41.654243568548694,-222.86140220506903,26.814464884215894,87.43099632488497,42.85394834619824
2024-08-03 13:00:00,99.22970981718763,-101.30949331078102,598.8445647257814,-450.0,180.0,-0.0,-0.0,-79.3837678537501,-48.65199218007836,-220.46217410968742,3.1196752403900874,99.22970981718763,44.65336941773443
2024-08-03 14:00:00,102.42780491345313,-95.87273164712968,603.6417073701797,-450.0,180.0,-0.0,-0.0,-81.94224393076252,-54.248658598542995,-178.3759269514133,-50.0,-0.0,46.09251221105391
2024-08-03 15:00:00,104.16905932950836,-92.91259913983583,606.2535889942625,-450.0,180.0,-0.0,-0.0,-83.33524746360668,-57.29585382663962,-93.88054411114845,-133.00271057565536,96.36905932950836,46.87607669827876
2024-08-03 16:00:00,104.86948402560314,-91.72187715647465,607.3042260384047,-450.0,180.0,-0.0,-0.0,-83.89558722048251,-58.5215970448055,-217.0783095846381,-12.22141030369275,97.06948402560315,47.19126781152141
2024-08-03 17:00:00,106.32805539291627,-89.24230583204235,609.4920830893744,-450.0,180.0,-0.0,-0.0,-85.06244431433302,-61.07409693760348,-106.40272127891437,-127.92906982664677,98.52805539291627,47.84762492681232
2024-08-03 18:00:00,110.75121555727524,-81.72293355263207,616.1268233359128,-450.0,180.0,-0.0,-0.0,-88.6009724458202,-68.81462722523167,0.4083063274003962,-250.0,-7.800000000000014,49.83804700077386
2024-08-03 19:00:00,118.45082406640532,-68.63359908711095,627.676236099608,-450.0,180.0,-0.0,-0.0,-94.76065925312426,-82.28894211620933,-208.9295055601568,-67.22583746894158,110.65082406640532,53.302870829882394
2024-08-03 20:00:00,126.15017427177315,-55.54470373798563,639.2252614076597,-450.0,180.0,-0.0,-0.0,-100.92013941741853,-95.762804975603,-204.3098954369361,-98.40820580068127,101.28905893242496,56.767578422297916
2024-08-03 21:00:00,128.6091110559689,-51.364511204852874,642.9136665839533,-450.0,180.0,-0.0,-0.0,-102.8872888447751,-67.26763358974468,-202.83453336641867,-75.5685890184731,120.8091110559689,25.075789216985115
2024-08-03 22:00:00,123.05764588578951,-60.80200199415782,634.5864688286842,-450.0,180.0,-0.0,-0.0,-0.0,125.0,-0.0,125.0,115.25764588578951,-0.0
2024-08-03 23:00:00,111.81221620419386,-79.91923245287046,617.7183243062908,-450.0,180.0,-0.0,-0.0,-89.44977296335509,-70.67137835733926,-145.7108539843244,-115.04129192014443,104.01221620419386,50.31549729188724
2024-08-04 00:00:00,84.4049893756743,-126.51151806135368,576.6074840635115,-450.0,180.0,-0.0,-0.0,-67.52399150053945,-22.708731407430037,-229.35700637459541,70.65979302851906,84.4049893756743,37.98224521905344
2024-08-04 01:00:00,84.40506541551672,-126.51138879362156,576.6075981232751,-450.0,180.0,-0.0,-0.0,-67.52405233241338,-22.708864477154265,5.4506205900030125,-171.6480962735357,84.40506541551672,37.98227943698252
2024-08-04 02:00:00,84.40546580495827,-126.51070813157094,576.6081987074374,-450.0,180.0,-0.0,-0.0,-67.52437264396661,-22.70956515867698,12.948298331242029,-171.64715535834807,84.40546580495827,37.982459612231224
2024-08-04 03:00:00,84.40731823109033,-126.50755900714643,576.6109773466355,-450.0,180.0,-0.0,-0.0,-67.52585458487226,-22.712806904408076,-229.3556090613458,70.65036116408416,76.60731823109033,37.98329320399065
2024-08-04 04:00:00,84.41484184554143,-126.49476886257958,576.6222627683121,-450.0,180.0,-0.0,-0.0,-67.53187347643315,-22.7259732296975,-229.35109489267515,70.61989052555722,76.61484184554143,37.986678830493645
2024-08-04 05:00:00,84.44163602554991,-126.44921875656513,576.6624540383249,-450.0,180.0,-0.0,-0.0,-67.55330882043994,-22.772863044712352,-229.33501838467004,70.51137409652281,76.64163602554991,37.99873621149746
2024-08-04 06:00:00,84.52518292200686,-126.30718903258833,576.7877743830103,-450.0,180.0,-0.0,-0.0,-67.62014633760549,-22.91907011351202,20.053939052360164,-179.16582013328386,76.72518292200687,38.03633231490309
2024-08-04 07:00:00,84.75280903815626,-125.92022463513433,577.1292135572344,-450.0,180.0,-0.0,-0.0,-67.80224723052501,-23.31741581677347,-229.14831457710625,65.98218972641425,76.95280903815626,38.13876406717032
2024-08-04 08:00:00,85.29320130417862,-125.00155778289633,577.939801956268,-450.0,180.0,-0.0,-0.0,-68.2345610433429,-24.263102282312595,-228.82407921749282,67.06253471807656,77.49320130417863,38.38194058688038
2024-08-04 09:00:00,86.40662853484238,-123.10873149076792,579.6099428022636,-450.0,180.0,-0.0,-0.0,-69.12530282787391,-26.211599935974178,1.3415544979141316,-166.94442294312037,86.40662853484238,38.88298284067908
2024-08-04 10:00:00,88.38579055804331,-119.7441560513264,582.578685837065,-450.0,180.0,-0.0,-0.0,-70.70863244643465,-29.675133476575795,-226.968525665174,47.03754823992459,80.58579055804331,39.77360575111949
2024-08-04 11:00:00,91.39204761612477,-114.63351905258787,587.0880714241871,-450.0,180.0,-0.0,-0.0,-73.11363809289982,-34.936083328218345,-225.16477143032515,42.36220715469467,83.59204761612477,41.12642142725615
2024-08-04 12:00:00,95.23099632488497,-108.10730624769553,592.8464944873274,-450.0,180.0,-0.0,-0.0,-76.18479705990796,-41.654243568548694,-222.86140220506903,19.314464884215894,95.23099632488497,42.85394834619824
2024-08-04 13:00:00,99.22970981718763,-101.30949331078102,598.8445647257814,-450.0,180.0,-0.0,-0.0,-79.3837678537501,-48.65199218007836,-220.46217410968742,10.619675240390087,99.22970981718763,44.65336941773443
2024-08-04 14:00:00,102.42780491345313,-95.87273164712968,603.6417073701797,-450.0,180.0,-0.0,-0.0,-81.94224393076252,-54.248658598542995,-218.5433170519281,-9.832609899485199,94.62780491345313,46.09251221105391
2024-08-04 15:00:00,104.16905932950836,-92.91259913983583,606.2535889942625,-450.0,180.0,-0.0,-0.0,-83.33524746360668,-57.29585382663962,-101.38054411114845,-133.00271057565536,96.36905932950836,46.87607669827876
2024-08-04 16:00:00,104.86948402560314,-91.72187715647465,607.3042260384047,-450.0,180.0,-0.0,-0.0,-83.89558722048251,-58.5215970448055,-186.79971988833086,-50.0,-0.0,47.19126781152141
2024-08-04 17:00:00,106.32805539291627,-89.24230583204235,609.4920830893744,-450.0,180.0,-0.0,-0.0,-85.06244431433302,-61.07409693760348,-106.40272127891437,-127.92906982664677,98.52805539291627,47.84762492681232
2024-08-04 18:00:00,110.75121555727524,-81.72293355263207,616.1268233359128,-450.0,180.0,-0.0,-0.0,-88.6009724458202,-68.81462722523167,-132.05705023219645,-117.53464344040316,102.95121555727525,49.83804700077386
2024-08-04 19:00:00,118.45082406640532,-68.63359908711095,627.676236099608,-450.0,180.0,-0.0,-0.0,-94.76065925312426,-82.28894211620933,-208.9295055601568,-74.72583746894158,110.65082406640532,53.302870829882394
2024-08-04 20:00:00,126.15017427177315,-55.54470373798563,639.2252614076597,-450.0,180.0,-0.0,-0.0,-100.92013941741853,-78.70168963625481,-204.3098954369361,-81.34709046133308,118.35017427177316,39.706463082949725
2024-08-04 21:00:00,128.6091110559689,-51.364511204852874,642.9136665839533,-450.0,180.0,-0.0,-0.0,-0.0,125.0,-111.93141098152688,244.43141098152688,120.8091110559689,-0.0
2024-08-04 22:00:00,123.05764588578951,-60.80200199415782,634.5864688286842,-450.0,180.0,-0.0,-0.0,-98.4461167086316,-90.35088030013165,-203.4343461375792,-88.61453216839465,115.25764588578951,55.37594064860528
2024-08-04 23:00:00,111.81221620419386,-79.91923245287046,617.7183243062908,-450.0,180.0,-0.0,-0.0,-89.44977296335509,-70.67137835733926,-145.7108539843244,-115.04129192014443,104.01221620419386,50.31549729188724
2024-08-05 00:00:00,87.01545296461268,-122.0737299601584,580.523179446919,-450.0,180.0,-0.0,-0.0,-69.61236237169015,-27.2770426880722,-125.2033127279138,-49.999999999999986,-0.0,39.15695383407571
2024-08-05 01:00:00,87.01553135620281,-122.0735966944552,580.5232970343043,-450.0,180.0,-0.0,-0.0,-69.61242508496225,-27.277179873354925,-227.7906811862783,60.087098007378586,79.21553135620282,39.15698911029126
2024-08-05 02:00:00,87.01594412882295,-122.07289498100101,580.5239161932344,-450.0,180.0,-0.0,-0.0,-69.61275530305836,-27.277902225440165,-125.20500724443917,-50.0,-0.0,39.157174857970325
2024-08-05 03:00:00,87.01785384648487,-122.06964846097571,580.5267807697273,-450.0,180.0,-0.0,-0.0,-69.61428307718789,-27.281244231348523,5.596447690387748,-173.30804346076056,79.21785384648487,39.15803423091819
2024-08-05 04:00:00,87.02561015004272,-122.05646274492739,580.5384152250641,-450.0,180.0,-0.0,-0.0,-69.62048812003418,-27.294817762574766,-227.78463390997436,60.04627889232698,79.22561015004273,39.16152456751922
2024-08-05 05:00:00,87.05323301603084,-122.00950387274759,580.5798495240463,-450.0,180.0,-0.0,-0.0,-69.64258641282468,-27.343157778053993,-227.7680601903815,59.93440628507504,79.25323301603085,39.173954857213886
2024-08-05 06:00:00,87.13936383712047,-121.86308147689522,580.7090457556807,-450.0,180.0,-0.0,-0.0,-69.71149106969638,-27.49388671496083,4.891689744701239,-173.0224949827669,79.33936383712047,39.212713726704216
2024-08-05 07:00:00,87.37402993624357,-121.46414910838593,581.0610449043654,-450.0,180.0,-0.0,-0.0,-69.89922394899486,-27.904552388426254,-227.57558203825386,51.13517875821353,87.37402993624357,39.31831347130961
2024-08-05 08:00:00,87.9311353651326,-120.51706987927457,581.8967030476989,-450.0,180.0,-0.0,-0.0,-70.34490829210608,-28.879486888982058,-7.200585117769094,-171.1618318919384,80.13113536513261,39.56901091430967
2024-08-05 09:00:00,89.07899848952825,-118.56570256780196,583.6184977342923,-450.0,180.0,-0.0,-0.0,-71.2631987916226,-30.88824735667444,-13.858191239263846,-168.46435354960863,81.27899848952825,40.08554932028771
2024-08-05 10:00:00,91.119371709323,-115.09706809415093,586.6790575639845,-450.0,180.0,-0.0,-0.0,-72.8954973674584,-34.45890049131525,-225.32837697440618,35.966544577241834,83.31937170932301,41.00371726919535
2024-08-05 11:00:00,94.21860578981936,-109.82837015730706,591.327908684729,-450.0,180.0,-0.0,-0.0,-75.3748846318555,-39.88256013218388,-36.1679135809523,-156.3862763939245,86.41860578981937,42.398372605418714
2024-08-05 12:00:00,98.17628487101543,-103.1003157192738,597.2644273065232,-450.0,180.0,-0.0,-0.0,-78.54102789681234,-46.808498524277,-221.09422907739074,7.3860462723875315,90.37628487101543,44.17932819195694
2024-08-05 13:00:00,102.29866991462644,-96.09226114513501,603.4480048719397,-450.0,180.0,-0.0,-0.0,-81.83893593170114,-54.02267235059626,-90.53228550483331,-137.39812570062787,94.49866991462645,46.0344014615819
2024-08-05 14:00:00,105.59567516850838,-90.48735221353576,608.3935127527626,-450.0,180.0,-0.0,-0.0,-84.47654013480671,-59.79243154488968,-102.15491597734862,-129.6501633540053,97.79567516850838,47.51805382582877
2024-08-05 15:00:00,107.39078281392614,-87.43566921632555,611.0861742208892,-450.0,180.0,-0.0,-0.0,-85.9126262511409,-62.93386992437072,-215.56553031164432,-22.432670396400816,99.59078281392614,48.32585226626676
2024-08-05 16:00:00,108.11287012948779,-86.2081207798708,612.1693051942317,-450.0,180.0,-0.0,-0.0,-86.49029610359023,-64.19752272660361,-215.13227792230734,-25.357124024425502,100.31287012948779,48.6507915582695
2024-08-05 17:00:00,109.61655195146007,-83.65186168251785,614.4248279271901,-450.0,180.0,-0.0,-0.0,-87.69324156116807,-66.82896591505512,-125.47600131846843,-120.20110291406883,101.81655195146007,49.32744837815703
2024-08-05 18:00:00,114.17651088378891,-75.8999314975589,621.2647663256834,-450.0,180.0,-0.0,-0.0,-0.0,125.0,-93.3148005769039,218.3148005769039,114.17651088378891,-0.0
2024-08-05 19:00:00,122.11425161485086,-62.405772254753515,633.1713774222762,-450.0,180.0,-0.0,-0.0,-0.0,125.0,-104.46849129489954,236.96849129489954,122.11425161485086,-0.0
2024-08-05 20:00:00,130.0517260533744,-48.912065709263516,645.0775890800617,-450.0,180.0,-0.0,-0.0,-104.04138084269952,-60.55947385180902,-201.96896436797536,-72.17844377457014,122.25172605337441,16.4922299824223
2024-08-05 21:00:00,132.58671242883392,-44.602588870982345,648.8800686432509,-450.0,180.0,-0.0,-0.0,-106.06936994306714,-48.77178720592222,-200.44797254269963,-66.22122579224028,124.78671242883392,1.4090610484381187
2024-08-05 22:00:00,126.86355245957684,-54.33196081871938,640.2953286893653,-450.0,180.0,-0.0,-0.0,-101.49084196766147,-97.01121680425945,-203.8818685242539,-101.29738746128618,97.43681671828509,57.088598606809576
2024-08-05 23:00:00,115.27032598370504,-74.04044582770143,622.9054889755575,-450.0,180.0,-0.0,-0.0,-92.21626078696403,-76.72307047148382,-158.26789070548924,-106.91473393829315,107.47032598370504,51.87164669266727
2024-08-06 00:00:00,87.01545296461268,-122.0737299601584,580.523179446919,-450.0,180.0,-0.0,-0.0,-69.61236237169015,-27.2770426880722,-227.7907282212324,52.58741549331863,79.21545296461268,39.15695383407571
2024-08-06 01:00:00,87.01553135620281,-122.0735966944552,580.5232970343043,-450.0,180.0,-0.0,-0.0,-69.61242508496225,-27.277179873354925,5.609918134023673,-173.3135013129234,79.21553135620282,39.15698911029126
2024-08-06 02:00:00,87.01594412882295,-122.07289498100101,580.5239161932344,-450.0,180.0,-0.0,-0.0,-69.61275530305836,-27.277902225440165,-117.62567560195328,-57.5793316424859,79.21594412882295,39.157174857970325
2024-08-06 03:00:00,87.01785384648487,-122.06964846097571,580.5267807697273,-450.0,180.0,-0.0,-0.0,-69.61428307718789,-27.281244231348523,-1.9035523096122517,-173.30804346076056,79.21785384648487,39.15803423091819
2024-08-06 04:00:00,87.02561015004272,-122.05646274492739,580.5384152250641,-450.0,180.0,-0.0,-0.0,-69.62048812003418,-27.294817762574766,-227.78463390997436,52.54627889232698,79.22561015004273,39.16152456751922
2024-08-06 05:00:00,87.05323301603084,-122.00950387274759,580.5798495240463,-450.0,180.0,-0.0,-0.0,-69.64258641282468,-27.343157778053993,-227.7680601903815,52.43440628507504,87.05323301603084,39.173954857213886
2024-08-06 06:00:00,87.13936383712047,-121.86308147689522,580.7090457556807,-450.0,180.0,-0.0,-0.0,-69.71149106969638,-27.49388671496083,4.891689744701239,-173.0224949827669,79.33936383712047,39.212713726704216
2024-08-06 07:00:00,87.37402993624357,-121.46414910838593,581.0610449043654,-450.0,180.0,-0.0,-0.0,-69.89922394899486,-27.904552388426254,-11.769373630212726,-164.6710296498276,87.37402993624357,39.31831347130961
2024-08-06 08:00:00,87.9311353651326,-120.51706987927457,581.8967030476989,-450.0,180.0,-0.0,-0.0,-70.34490829210608,-28.879486888982058,-227.24131878092044,56.37890177121295,80.13113536513261,39.56901091430967
