snapshot,coal,diesel,hydro,import,oil,unserved
2024-08-03 10:00:00,0.0,23.25,560.8264312456072,110.0,160.0,382.4407786614188
2024-08-03 11:00:00,0.0,23.25,954.8821261581787,110.0,160.0,30.44261999140682
2024-08-03 12:00:00,0.0,23.25,562.8241329107151,110.0,160.0,476.2075056744256
2024-08-03 13:00:00,0.0,23.25,1041.4882934799234,110.0,160.0,53.48534686253162
2024-08-03 14:00:00,0.0,23.25,1076.827244293657,110.0,160.0,62.88774644555221
2024-08-03 15:00:00,0.0,23.25,604.3861258822137,110.0,160.0,559.689014137608
2024-08-03 16:00:00,0.0,23.25,1103.807798482915,110.0,160.0,70.06628303527324
2024-08-03 17:00:00,0.0,23.25,1119.9250120917247,110.0,160.0,74.35448285517386
2024-08-03 18:00:00,0.0,23.25,1168.8009319078915,110.0,160.0,87.35857373838924
2024-08-03 19:00:00,0.0,23.25,1253.8816059337787,110.0,160.0,109.99542275523169
2024-08-03 20:00:00,0.0,23.25,1321.8983103637452,110.0,160.0,149.6926276983613
2024-08-03 21:00:00,0.0,23.25,1063.8992661869293,110.0,160.0,442.0921974860754
2024-08-03 22:00:00,0.0,23.25,1015.6015192063687,110.0,160.0,412.7249467358265
2024-08-03 23:00:00,0.0,23.25,1180.5249890563423,110.0,160.0,90.47791564032994
2024-08-04 00:00:00,0.0,23.25,666.8953820699849,110.0,160.0,220.68041929569875
2024-08-04 01:00:00,0.0,23.25,662.6759728414598,110.0,160.0,224.90089232161918
2024-08-04 02:00:00,0.0,23.25,523.4113785666077,110.0,160.0,364.17108804475845
2024-08-04 03:00:00,0.0,23.25,666.9212323651027,110.0,160.0,220.68714968785105
2024-08-04 04:00:00,0.0,23.25,667.0047444855098,110.0,160.0,220.70889293361475
2024-08-04 05:00:00,0.0,23.25,865.7400045436464,110.0,160.0,22.348483453796955
2024-08-04 06:00:00,0.0,23.25,866.8637103009924,110.0,160.0,22.39359877788371
2024-08-04 07:00:00,0.0,23.25,869.9252815632018,110.0,160.0,22.51651688060438
2024-08-04 08:00:00,0.0,23.25,877.1935575412025,110.0,160.0,22.808328704256457
2024-08-04 09:00:00,0.0,23.25,542.2223082275185,110.0,160.0,373.35642497492654
2024-08-04 10:00:00,0.0,23.25,918.7888830056826,110.0,160.0,24.478326901343387
2024-08-04 11:00:00,0.0,23.25,584.7443333128734,110.0,160.0,400.5804128367121
2024-08-04 12:00:00,0.0,23.25,611.6169742741947,110.0,160.0,427.4146643109459
2024-08-04 13:00:00,0.0,23.25,808.2984754095324,110.0,160.0,286.67516493292254
2024-08-04 14:00:00,0.0,23.25,661.9946343941718,110.0,160.0,477.72035634503743
2024-08-04 15:00:00,0.0,23.25,1096.0681055910673,110.0,160.0,68.00703442875455
2024-08-04 16:00:00,0.0,23.25,857.3645110227475,110.0,160.0,316.50957049544064
2024-08-04 17:00:00,0.0,23.25,1119.925012091725,110.0,160.0,74.35448285517386
2024-08-04 18:00:00,0.0,23.25,908.5355753482946,110.0,160.0,347.6239302979861
2024-08-04 19:00:00,0.0,23.25,1253.8816059337787,110.0,160.0,109.99542275523169
