snapshot,unserved_Dongola,unserved_Merowe,unserved_Atbara,unserved_PortSudan,unserved_Khartoum,unserved_WadMedani,unserved_Kosti,unserved_Sennar,unserved_Roseires,unserved_Gedaref,unserved_Kassala,unserved_ElObeid,unserved_ElFasher,unserved_Nyala,unserved_ElGeneina,unserved_Kadugli,unserved_EnNahud,unserved_EdDaein,unserved_Zalingei,merowe,kosti,garri12,garri4,bahri_st,bahri_gt,roseires,port_barge,jabal_awlia,sennar,khashm,el_obeid,upper_atbara,el_fasher,nyala,geneina,kadugli,nahud,ed_daein,zalingei,Egypt_import,Ethiopia_import
2024-08-01 00:00:00,-0.0,-0.0,-0.0,83.83708711507043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.052317944691902,3.701545296461269,1.9612362371690146,1.220927177876761,1.0209271778767608,1.470927177876761,1.3104635889383804,494.621856285449,125.0,-0.0,-0.0,-0.0,-0.0,202.2092717787676,35.0,-0.0,7.5,-0.0,-0.0,172.1896271947536,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 01:00:00,-0.0,-0.0,-0.0,83.83727525488675,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.052329703430422,3.7015531356202818,1.961242508496225,1.2209318813721683,1.0209318813721682,1.4709318813721683,1.3104659406860841,494.6222208063431,125.0,-0.0,-0.0,-0.0,-0.0,202.2093188137217,35.0,-0.0,7.5,-0.0,-0.0,172.19008186597634,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 02:00:00,-0.0,-0.0,-0.0,83.83826590917508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.052391619323442,3.7015944128822955,1.9612755303058362,1.220956647729377,1.0209566477293768,1.470956647729377,1.3104783238646884,494.6241401990268,125.0,-0.0,-0.0,-0.0,-0.0,202.20956647729378,35.0,-0.0,7.5,7.8,-0.0,164.39247594717312,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 03:00:00,-0.0,-0.0,-0.0,83.84284923156369,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.05267807697273,3.7017853846484865,1.9614283077187897,1.221071230789092,1.021071230789092,1.471071230789092,1.310535615394546,494.6330203861546,125.0,-0.0,-0.0,-0.0,-0.0,202.21071230789093,35.0,-0.0,-0.0,-0.0,-0.0,179.70355230961223,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 04:00:00,-0.0,-0.0,-0.0,83.86146436010253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.053841522506408,3.7025610150042727,1.9620488120034176,1.2215366090025634,1.0215366090025633,1.4715366090025634,1.3107683045012817,494.6690871976986,125.0,-0.0,-0.0,-0.0,-0.0,94.953721107673,35.0,-0.0,7.5,-0.0,-0.0,279.5101838526004,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 05:00:00,-0.0,-0.0,-0.0,83.92775923847404,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.057984952404627,3.7053233016030855,1.964258641282468,1.2231939809618506,1.0231939809618504,1.4731939809618506,1.3115969904809253,494.79753352454344,125.0,-0.0,-0.0,-0.0,-0.0,202.2319398096185,35.0,-0.0,-0.0,-0.0,-0.0,179.90875149297892,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 06:00:00,-0.0,-0.0,-0.0,84.13447320908915,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.070904575568072,3.7139363837120474,1.971149106969638,1.2283618302272288,1.0283618302272286,1.4783618302272288,1.3141809151136143,495.1980418426102,125.0,-0.0,-0.0,-0.0,-0.0,95.41442354033794,35.0,-0.0,7.5,-0.0,-0.0,279.7775050172331,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 07:00:00,-0.0,-0.0,-0.0,84.69767184698458,-0.0,-0.0,113.58623891711666,-0.0,-0.0,-0.0,-0.0,39.31831347130961,13.106104490436536,3.7374029936243574,1.9899223948994855,1.2424417961746137,1.0424417961746135,1.4924417961746137,1.3212208980873068,496.2892392035326,125.0,-0.0,-0.0,-0.0,-0.0,200.96026885336022,35.0,-0.0,-0.0,-0.0,-0.0,30.328970350172398,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 08:00:00,-0.0,-0.0,-0.0,86.03472487631825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.18967030476989,3.7931135365132604,2.0344908292106085,1.2758681219079566,1.0758681219079564,1.5258681219079566,1.3379340609539783,498.8797794478666,125.0,-0.0,-0.0,-0.0,-0.0,202.75868121907956,35.0,-0.0,7.5,7.8,-0.0,169.7005851177691,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
2024-08-01 09:00:00,-0.0,-0.0,-0.0,88.78959637486781,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.361849773429238,3.907899848952825,2.12631987916226,1.344739909371695,1.1447399093716948,1.594739909371695,1.3723699546858474,504.2173429763064,125.0,-0.0,-0.0,-0.0,-0.0,203.44739909371697,35.0,-0.0,7.5,7.8,-0.0,176.35819123926385,-0.0,5.0,5.0,4.0,4.2,3.75,1.3,-0.0,50.0
