snapshot,coal,diesel,hydro,import,oil,unserved
2024-08-02 21:00:00,0.0,23.25,1246.8887219878677,53.609111055968896,160.0,315.4936306291681
2024-08-02 22:00:00,0.0,23.25,1221.3526409003948,50.0,160.0,266.97382504180035
2024-08-02 23:00:00,0.0,23.25,1136.197275560261,50.0,160.0,194.80562913641106
2024-08-03 00:00:00,0.0,23.25,797.0321389757964,50.0,160.0,150.54366238988706
2024-08-03 01:00:00,0.0,23.25,847.6759728414598,50.0,160.0,99.90089232161917
2024-08-03 02:00:00,0.0,23.25,699.9708319861119,50.0,160.0,247.61163462525428
2024-08-03 03:00:00,0.0,23.25,598.6992776718317,50.0,160.0,348.90910438112206
2024-08-03 04:00:00,0.0,23.25,847.7840023932329,50.0,160.0,99.9296350258918
2024-08-03 05:00:00,0.0,23.25,848.0800780823266,50.0,160.0,100.00840991511676
2024-08-03 06:00:00,0.0,23.25,650.3690914214598,50.0,160.0,298.88821765741636
2024-08-03 07:00:00,0.0,23.25,775.0379749361423,50.0,160.0,177.40382350766387
2024-08-03 08:00:00,0.0,23.25,857.4898744111738,50.0,160.0,102.51201183428516
2024-08-03 09:00:00,0.0,23.25,519.8463997438968,50.0,160.0,455.7323334585483
2024-08-03 10:00:00,0.0,23.25,891.6629856663785,50.0,160.0,111.60422424064733
2024-08-03 11:00:00,0.0,23.25,924.8821261581786,50.0,160.0,120.44261999140681
